Cited	Citing
6548263	9260688
6548263	9274053
6548263	9329179
6548263	9353342
6548263	9376658
6548263	9388374
6548263	9415369
6548263	9657327
6548263	9677109
6548263	9702847
6548263	9766201
6548263	9841422
6548263	9937497
6548263	9969963
6548263	10018631
6548263	10060916
6548263	10203286
6548264	6767635
6548264	6830694
6548264	6924116
6548264	7007972
6548264	7015047
6548264	7195908
6548264	7258786
6548264	7262016
6548264	7323696
6548264	7357863
6548264	7384545
6548264	7407816
6548264	7462452
6548264	7524630
6548264	7524776
6548264	7541146
6548264	7560160
6548264	7629179
6548264	7718419
6548264	7745001
6548264	7811768
6548264	8003551
6548264	8084001
6548264	8168447
6548264	8187708
6548264	8188243
6548264	8298677
6548264	8492319
6548264	8513031
6548264	8551786
6548264	8592148
6548264	8597729
6548264	8859000
6548264	8871272
6548264	8871917
6548264	8936946
6548264	8993349
6548264	9005994
6548264	9045798
6548264	9295654
6548264	9360476
6548264	9442117
6548264	9448236
6548264	9459200
6548264	9499766
6548264	9540822
6548264	9718967
6548264	9805165
6548264	9868920
6548264	9902918
6548264	9945837
6548264	10000798
6548264	10087082
6548264	10221411
6548308	6746104
6548308	6827287
6548308	6979073
6548308	6991917
6548308	7270986
6548308	7439048
6548308	9513253
6548310	7247489
6548310	7651858
6548440	6913825
6548440	8932974
6548822	7400983
6548822	7937228
6548822	7960178
6548822	8216512
6548822	8257968
6548822	8298815
6548822	8386195
6548822	8394635
6548822	8529836
6548822	8673642
6548822	8784735
6548822	8788217
6548822	8969086
6548822	9229016
6548822	9778273
6548822	10156580
6549687	7497992
6549687	7822568
6549687	8060328
6550474	8834514
6550915	8821811
6550915	8874182
6550915	8880139
6550915	8886275
6550915	8950068
6550915	9009958
6550915	9084561
6550915	9113829
6550915	9161712
6550915	9662054
6550915	9696564
6550915	10004457
6551554	7731901
6551554	7850916
6551554	8158434
6551554	8241572
6551554	8797527
6551554	9084995
6551554	9199233
6551554	9579651
6551554	9696252
6551554	9803239
6551554	9873118
6551554	9993817
6551554	10132794
6551557	6638770
6551557	6789965
6551557	6902702
6551557	6943035
6551557	6997066
6551557	7273589
6551557	7297311
6551557	7387037
6551557	7585463
6551557	7690325
6551557	7960183
6551557	8336402
6551557	8920752
6551557	9527085
6551557	10105705
6551700	7875182
6551700	8211310
6551700	9604196
6551778	7252937
6551778	7960109
6551778	8257924
6551778	9096907
6551778	9951390
6551784	7220549
6551784	7297518
6551784	7524672
6551784	7592139
6551784	7635562
6551784	7662560
6551784	7666593
6551784	8426135
6551784	8748090
6551784	8835358
6551784	8974651
6551784	9290808
6551784	9290809
6551784	9315857
6551784	9556483
6551784	9582877
6551784	9598736
6551784	9708659
6551784	9816137
6551784	9845502
6551784	9868978
6551784	9905005
6551784	9920366
6551784	10047394
6551784	10059991
6551784	10202646
6551785	8034553
6551788	7597960
6551788	7955810
6551788	8648016
6551788	8877516
6551788	9285362
6551788	9354174
6551817	7220549
6551817	7238521
6551817	7297518
6551817	7364895
6551817	7371349
6551817	7405831
6551817	7510841
6551817	7522282
6551817	7612020
6551817	7635562
6551817	7659968
6551817	7663092
6551817	7666593
6551817	7787126
6551817	7901897
6551817	7910356
6551817	8012765
6551817	8072585
6551817	8298831
6551817	8441629
6551817	8628952
6551817	8741630
6551817	8796186
6551817	8967853
6551817	9079182
6551817	9868978
6551838	7070592
6551838	7114312
6551838	7291497
6551838	7351303
6551838	7410616
6551838	7445766
6551838	7455667
6551838	7473248
6551838	7510551
6551838	7577470
6551838	7604628
6551838	7614135
6551838	7635594
6551838	7648677
6551838	7789907
6551838	7892221
6551838	7910151
6551838	8048547
6551838	8101402
6551838	8202697
6551838	8211092
6551838	8241697
6551838	8268604
6551838	8346482
6551838	8364411
6551838	8364413
6551838	8370068
6551838	8370070
6551838	8370071
6551838	8370072
6551838	8370073
6551838	8370078
6551838	8374796
6551838	8389042
6551838	8423298
6551838	8523773
6551838	8649840
6551838	8679407
6551838	8741230
6551838	8841076
6551838	8986526
6551838	9075046
6551838	9110836
6551838	9111026
6551838	9131884
6551838	9176090
6551838	9176126
6551838	9303286
6551838	9322103
6551838	9441259
6551838	9448198
6551838	9700668
6551838	9719147
6551838	9772291
6551838	10130283
6551838	10156579
6551840	8105799
6551841	6663837
6551841	7005292
6551841	7018830
6551841	7341841
6551841	7485454
6551841	7687239
6551841	7771985
6551841	7857506
6551841	7988913
6551841	8030057
6551841	8071319
6551841	8137624
6551841	8202492
6551841	8222049
6551841	8409527
6551841	8449837
6551841	8460887
6551841	8475737
6551841	8501416
6551841	8506162
6551841	8567425
6551841	8580569
6551841	8585971
6551841	8591829
6551841	8765062
6551841	8802445
6551841	8822206
6551841	8895255
6551841	8915259
6551841	8932523
6551841	8945913
6551841	9075047
6551841	9075051
6551841	9116124
6551841	9207239
6551841	9216412
6551841	9229001
6551841	9234888
6551841	9255866
6551841	9260688
6551841	9353342
6551841	9376658
6551841	9388374
6551841	9546932
6551841	9555408
6551841	9588027
6551841	9592505
6551841	9643182
6551841	9657327
6551841	9677109
6551841	9682376
6551841	9683993
6551841	9731291
6551841	9746462
6551841	9827563
6551841	9827564
6551841	9841422
6551841	9849455
6551841	9861980
6551841	9878324
6551841	9969963
6551841	9981266
6551841	9983155
6551841	9989523
6551841	10082507
6551841	10159978
6551841	10190115
6551843	7777885
6551843	8110101
6551843	8329422
6551843	8337755
6551843	8569009
6551843	8790916
6551843	8986945
6551843	9128101
6551843	9469876
6551843	9902949
6551849	7627938
6551849	8865288
6551849	9387000
6551849	9484543
6551849	9588051
6551849	9709503
6551951	7767597
6551951	9676168
6552182	7598019
6553135	6920239
6553135	7133545
6553135	7177454
6553135	7190818
6553135	7200252
6553135	7272252
6553135	7292718
6553135	7359548
6553135	7428325
6553135	7558415
6553135	7682797
6553135	7682798
6553135	7695919
6553135	7783098
6553135	7941275
6553135	7979212
6553135	8335360
6553135	8655037
6553135	8676509
6553135	8969009
6553135	9410965
6555061	7390667
6555061	7407811
6555061	7452457
6555061	7488601
6555061	7494816
6555061	7556723
6555061	7569126
6555061	7597793
6555061	7604721
6555061	7638190
6555061	7645373
6555061	7645421
6555061	7718439
6555061	7879618
6555061	7977112
6555061	8057740
6555061	8058077
6555061	8083993
6555061	8092668
6555061	8148164
6555061	8206565
6555061	8287703
6555061	8293538
6555061	8298828
6555061	8404100
6555061	8470259
6555061	8507289
6555061	8551308
6555061	8586373
6555061	8647489
6555061	8652831
6555061	8663442
6555061	8679853
6555061	8828203
6555061	8858884
6555061	8859293
6555061	9121050
6555061	9261476
6555061	9410915
6555061	9410917
6555061	10067082
6555228	7938897
6555315	6730520
6555315	8871446
6555315	9260745
6555315	9323888
6555315	9411937
6555315	9657342
6555315	9714443
6555315	9926521
6555360	7901937
6555360	8723106
6555360	9534245
6555360	9631219
6556001	9488635
6556853	7365859
6556853	7800746
6556853	7872759
6556853	8032200
6556853	8097864
6556853	8131348
6556853	8289522
6556853	8385615
6556853	8391961
6556853	8634607
6556853	8649008
6556853	8721077
6556853	8879812
6556853	8928889
6556853	9069130
6556853	9282931
6556853	9332942
6556853	9777053
6556853	9951269
6556853	10241028
6556923	7125523
6556923	7314595
6556923	7316801
6556923	7584240
6556923	7604938
6556923	7718442
6556923	8105477
6556923	8133671
6556923	8216530
6556923	8283165
6556923	8496875
6556923	8841093
6556923	8951719
6556923	9040288
6556923	9186677
6556923	9259734
6556923	9618139
6556923	9637513
6556923	10071376
6556923	10160997
6556940	7442542
6556940	7816120
6556940	8859271
6556940	9221054
6556940	9737891
6556940	9932632
6556940	10006861
6556940	10010887
6556940	10105704
6557416	9354202
6558321	7110803
6558321	7604628
6558321	7632228
6558321	7756561
6558321	7794994
6558321	7860545
6558321	7875293
6558321	8155723
6558321	8224413
6558321	8255030
6558321	8255032
6558321	8255033
6558321	8287453
6558321	8306598
6558321	8391945
6558321	8460243
6558321	8473021
6558321	8509871
6558321	8527025
6558321	8613892
6558321	8741590
6558321	8840552
6558321	8886273
6558321	9328371
6558321	9439589
6558321	9566026
6558321	9801574
6558321	9931067
6558321	9986942
6558321	9993186
6558321	10022078
6558321	10039480
6558321	10154807
6558435	8852644
6558623	6902897
6558623	6911056
6558623	6932845
6558623	6936474
6558623	6939673
6558623	6951575
6558623	7001438
6558623	7015041
6558623	7122155
6558623	7135146
6558623	7135667
6558623	7276336
6558623	7297311
6558623	7371347
6558623	7452712
6558623	7491924
6558623	7497995
6558623	7858365
6558623	8004669
6558623	8094315
6558623	8247221
6558623	9772339
6558668	8911950
6558902	6707038
6558902	6809315
6558902	7074563
6558902	7098450
6558902	7108974
6558902	7159740
6558902	7232688
6558902	7285422
6558902	7309589
6558902	7333895
6558902	7333896
6558902	7395160
6558902	7419787
6558902	7588906
6558902	7666588
6558902	7666592
6558902	7714275
6558902	7718354
6558902	7741036
6558902	7759065
6558902	7761239
6558902	7781162
6558902	7820378
6558902	8013142
6558902	8017322
6558902	8017358
6558902	8017743
6558902	8034567
6558902	8046171
6558902	8057993
6558902	8071309
6558902	8073627
6558902	8084207
6558902	8088582
6558902	8097416
6558902	8148163
6558902	8173957
6558902	8182992
6558902	8187814
6558902	8214154
6558902	8252599
6558902	8265878
6558902	8268264
6558902	8268565
6558902	8288523
6558902	8304194
6558902	8550694
6558902	8563250
6558902	8609430
6558902	8664358
6558902	8802372
6558902	8815513
6558902	8821816
6558902	8822156
6558902	8987660
6558902	8999266
6558902	9023655
6558902	9080209
6558902	9149473
6558902	9194877
6558902	9249456
6558902	9274118
6558902	9393564
6558902	9416409
6558902	9416424
6558902	9447462
6558902	9449802
6558902	9669376
6558902	9719083
6558902	9725771
6558902	9752184
6558902	9846158
6558902	10119164
6558907	7585463
6558907	9527085
6558908	7371519
6558908	9403141
6558908	9409139
6558908	9555388
6558908	9833761
6558908	9839894
6558908	9889423
6558908	10053688
6558916	6958221
6558916	7393656
6558916	7407797
6558916	7939278
6558916	8105477
6558916	8133671
6558916	8148094
6558916	8206939
6558916	8216530
6558916	8227202
6558916	8273544
6558916	8309316
6558916	8394599
6558916	8865420
6558916	8962263
6558916	9040288
6558916	9186677
6558916	9259734
6558916	9618139
6558916	10071376
6558916	10190115
6558941	7763663
6558944	6909073
6558944	7009154
6558944	7353695
6558944	7485454
6558944	7604938
6558944	8317990
6558944	8528589
6558944	8790916
6558944	8841093
6558944	9038919
6558944	9228229
6558944	9562897
6558944	9573099
6558944	9789482
6558944	9857303
6558944	10052605
6558946	8487246
6558946	8871497
6558955	6873914
6558955	7329489
6558955	7425700
6558955	7550258
6558955	7550260
6558955	7553616
6558955	7635556
6558955	7682784
6558955	7906758
6558955	7947453
6558955	8849577
6558955	8951768
6558955	9603837
6558955	9744155
6558958	7209223
6558958	7232689
6558958	8008064
6558958	8080407
6558958	8114660
6558958	9733234
6558958	9891150
6558960	7604938
6558960	8528589
6558960	8841093
6558960	9038919
6558960	9228229
6558960	9562897
6558960	9573099
6558960	9789482
6558960	9857303
6558960	10052605
6558960	10227556
6559176	6844423
6559176	6864067
6559176	6942986
6559176	7306938
6559176	7326542
6559176	8663927
6559176	8846327
6559176	9017681
6559474	6989234
6559474	7375321
6559474	7781378
6559474	8999443
6560472	8661663
6560472	8788064
6560472	9440082
6560478	7622723
6560478	7725169
6560478	8642664
6560478	9442065
6560478	9459202
6560478	9848853
6560478	9909098
6561208	7842157
6561208	8122901
6561208	8220494
6561208	8367397
6561208	8871446
6561208	8900531
6561208	9044757
6561208	9352316
6561208	9714443
6561208	9895690
6562209	6933143
6562209	7633606
6562209	7705739
6562209	7858366
6562209	8222023
6562209	8772017
6562209	9157911
6562209	9182395
6562209	9201066
6562209	9753032
6562209	9895692
6562318	7169618
6562318	9797907
6562563	6770485
6562563	6958242
6562563	7638290
6562567	7824856
6562568	7888006
6562568	8609340
6562568	8895267
6562568	9234250
6562568	9656265
6562568	9725754
6562568	9868984
6562568	9957553
6562568	10208340
6562573	7479222
6562573	7479223
6562573	7824548
6562573	8110351
6562573	8137561
6562573	8158196
6562573	8435406
6562573	9295928
6562573	9567639
6562577	7132298
6562579	7138501
6562579	7220840
6562579	7605236
6562579	8071092
6562579	8105603
6562579	9176147
6562604	6927049
6562604	7718409
6562604	7955827
6562604	8058056
6562604	8293524
6562618	7312044
6562618	7541438
6562625	6656742
6562625	7390667
6562625	7407811
6562625	7452457
6562625	7488601
6562625	7494816
6562625	7556723
6562625	7569126
6562625	7597793
6562625	7604721
6562625	7645373
6562625	7645421
6562625	7718439
6562625	7977112
6562625	8058077
6562625	8083993
6562625	8092668
6562625	8148164
6562625	8206565
6562625	8293538
6562625	8298828
6562625	8404100
6562625	8460243
6562625	8507289
6562625	8586373
6562625	8647489
6562625	8663442
6562625	8681324
6562625	8858884
6562625	8859293
6562625	9121050
6562625	9410915
6562625	9410917
6562625	10067082
6562957	7309589
6563117	7294360
6563580	8774469
6563580	9476865
6563584	6620623
6563584	7794661
6563584	8057759
6563584	8173417
6563584	8206974
6563584	8425861
6563584	9494519
6563584	9550985
6563584	10191011
6563653	7267799
6563653	8041090
6564087	7184148
6564087	7190464
6564087	7231243
6564087	7242480
6564087	7365859
6564087	7474408
6564087	7725169
6564087	7787112
6564087	7848791
6564087	7872759
6564087	7933010
6564087	7952718
6564087	8032200
6564087	8097864
6564087	8289522
6564087	8721077
6564087	8914098
6564087	8928889
6564087	9069130
6564087	9226666
6564087	9274001
6564087	9282931
6564087	9332942
6564087	9557156
6564087	9777053
6564087	9823127
6564087	9883854
6564087	9951269
6564087	10130259
6564087	10191145
6564087	10241028
6565738	7250095
6565738	7264139
6565738	7390667
6565738	7407811
6565738	7452457
6565738	7488601
6565738	7494816
6565738	7556723
6565738	7569126
6565738	7597793
6565738	7604721
6565738	7645373
6565738	7645421
6565738	7718439
6565738	7756561
6565738	7879618
6565738	7977112
6565738	8058077
6565738	8083993
6565738	8092668
6565738	8148164
6565738	8206565
6565738	8287703
6565738	8293538
6565738	8298828
6565738	8507289
6565738	8551308
6565738	8586373
6565738	8663442
6565738	8679853
6565738	8696880
6565738	8859293
6565738	9128084
6565738	9410915
6565738	9410917
6565738	10036726
6565738	10067082
6565777	8728528
6565789	7776572
6565808	6924093
6565808	7041254
6565808	7098040
6565808	7264776
6565808	7267799
6565808	7270959
6565808	7300633
6565808	7517495
6565808	7527765
6565808	8101431
6565808	8105843
6565808	8105849
6565808	8211715
6565808	8216832
6565808	8394626
6565808	8652831
6565808	8828203
6565808	9261476
6565808	9274056
6565808	9695457
6565808	9707556
6565808	9839909
6565813	6902705
6565813	7235376
6565813	7332271
6565813	7434513
6565813	7604983
6565813	7629115
6565813	7682565
6565813	7829271
6565813	7833719
6565813	7964371
6565813	8004669
6565813	8094315
6565813	8105554
6565813	8158128
6565813	8261598
6565813	8277753
6565813	8545772
6565813	8605279
6565813	8685340
6565813	8691147
6565813	8692988
6565813	8697452
6565813	8784752
6565813	8821816
6565813	8906618
6565813	8987174
6565813	8999266
6565813	9012163
6565813	9012374
6565813	9121851
6565813	9250229
6565813	9266108
6565813	9428800
6565813	9435793
6565813	9463461
6565813	9518299
6565813	9557318
6565813	9619627
6565813	9632102
6565813	9664702
6565813	9669376
6565813	9719990
6565813	9810704
6565813	9874501
6565813	9878328
6565813	9950323
6565813	9952240
6565813	10018643
6565813	10065189
6565813	10213761
6565813	10227644
6565866	7955997
6565866	8091551
6565961	7673757
6565961	8403153
6565961	8562875
6565961	8672144
6566052	8158341
6566090	7569359
6566090	8043845
6566090	8071362
6566090	8173388
6566090	8173389
6566090	8283133
6566495	7622295
6566495	7923237
6566495	8053774
6566495	8278121
6566495	8338097
6566495	8486631
6566495	8592202
6566495	8603803
6566495	8614086
6566495	8647821
6566495	8697605
6566495	8940143
6566495	8945840
6566495	8956857
6566495	8993245
6566495	8999724
6566495	9040287
6566495	9085461
6566495	9096953
6566495	9403141
6566495	9409139
6566495	9555388
6566495	9618505
6566495	9671403
6566495	9745628
6566495	9797892
6566495	9809856
6566495	9833761
6566495	9839894
6566495	9889423
6566495	10035147
6566495	10053688
6566502	7354742
6566502	8580926
6566508	7402426
6566508	7521226
6566508	7651841
6566508	7781172
6566508	7829328
6566508	7851209
6566508	8377686
6566508	8557604
6566508	8632966
6566508	8703504
6566508	9097672
6566508	9857370
6566508	10126299
6567163	6789040
6567163	7221449
6567163	7267799
6567163	7524672
6567163	7528374
6567163	7592139
6567163	7858382
6567163	7992098
6567163	8426135
6567163	8796011
6567163	8969255
6567163	8974651
6567163	9709558
6567163	9828696
6567214	6841132
6567214	7595874
6567214	7639139
6567540	7215804
6567750	7006680
6567750	7466851
6568286	6889567
6568286	7420659
6568349	8490578
6568398	9421300
6568398	9999700
6569353	7718122
6569382	7060224
6569382	7413712
6569382	7790389
6569382	7964139
6569382	8114584
6569382	8338097
