PN,CPC
09284611,C12Q
09585361,A23L
09155524,G01N
08431078,B01L
08843320,C12Q
09161510,A01H
05364614,C08G
06649385,C12Y
05770722,C07B
09675807,Y10T
07473414,A61K
08906215,G01N
06472228,Y10S
09631239,C12Q
06720139,C12Q
09617400,B29C
04512182,G01N
09116157,C12Q
08586708,G01N
08226707,Y10T
06451225,C07D
05580737,C07K
06984528,Y10S
08632964,G01N
08303801,C12Q
08697655,C12N
07144743,B01D
09988601,B01D
07910030,A23P
09823247,G01N
07949474,G06T
08193291,C08L
07947640,B41N
04210419,G06T
09751068,C30B
05846740,A61K
08728730,G01N
07556863,Y10T
07998682,C12Q
05612188,C12M
10058868,C12Q
04987065,C12N
06988826,G01N
05427767,B82Y
08431080,H01L
05700583,C08L
05965164,A61K
05955584,C07K
07741433,C12Q
04895795,C12Q
06660473,Y10T
08879072,G06T
09484543,Y10S
06436255,C12Q
08344121,G01N
09588130,G01N
07645423,B01L
09330461,G01N
09561676,B41J
09921166,C40B
05882767,Y10S
08048371,Y10T
09320995,C12N
08470421,Y10T
07374882,G01N
08940298,G01N
09656787,B65D
05958203,F04B
06472671,Y10T
08029917,Y10T
08765060,C12Q
07772579,G01N
05968616,B29C
09766223,G01N
07718420,B01F
04330621,C12N
09400274,G01N
08211310,A61M
04744976,B29K
06756202,C40B
09908918,A61B
06080423,G01N
08336456,B01J
08574461,G01N
09173973,C08G
07338805,C07C
10145762,H04N
05477326,G01J
05925514,Y10T
06479233,G01N
05846516,Y10S
08021871,G05D
05888741,G16C
06576264,A61K
05661035,C07D
08383425,C07H
06899881,Y10S
10099554,B60K
07981667,C09K
08945513,B01J
06180356,C12Q
06927049,G01N
05698391,C12Q
08809210,B32B
10018616,H01F
09810693,G01N
04259288,Y10S
05354447,Y10S
09332923,Y10T
08420759,Y10T
08481603,C08F
09110059,A61L
10087245,C07K
05716829,Y10T
06935727,B41J
05627041,G01N
06852548,Y10S
06329145,C12Q
08431090,G01N
09220260,Y10T
09791460,G01N
09146194,G01N
09234875,C07K
09121771,Y10T
06632599,Y10S
08722357,G01N
06802969,B01D
06143853,B01J
07977117,H01J
06479247,Y10S
06780586,A61K
04276779,G01S
09708434,C08F
07138238,C40B
05846553,Y10S
07303871,C07K
08709743,G01N
09347102,C12Q
09752193,C12Q
09410195,C12Q
08721966,G01N
06933164,B81C
08986525,B01L
07935253,B01D
08173423,C12Q
08920639,Y10T
10066264,C12Q
08691966,C07K
08916035,C12M
09403126,A61M
07559221,Y10S
05624711,B82Y
05129262,H03H
07501717,G06F
06472152,C12Q
08927456,Y02A
09409960,C07K
08993349,C07K
05514430,B28B
09156012,B01F
06341490,B01L
08119082,B01L
09132612,B65D
06686447,C07K
08357282,C07K
07509906,F04B
09457126,A61F
04795698,Y10T
05183809,C08B
09696729,Y10T
06989275,Y10T
08475737,G01F
09788776,A61B
07148018,C12Q
08309699,A01H
06303677,Y10S
07759839,B06B
06864236,G01N
09593370,G01N
06682940,Y10S
10035963,Y02P
07157234,G01N
07046888,G02B
07663487,G01N
06863866,G01N
09139627,C12F
06300542,A01H
08822143,G01N
09841502,A61B
10226486,C12N
05134013,B31D
05789160,B82Y
07442501,C12Q
08142814,A61K
09134205,G01N
06315940,C12M
06271021,B01F
05916783,Y10S
09744742,G09F
07045366,C07K
06197568,Y10S
04223002,G01N
06835394,Y10T
08756711,G01Q
09435870,G01R
06863800,B01L
08860545,Y02B
08597590,C12Q
09539794,Y10T
09434987,B01L
08603994,G01N
08257975,G01N
09448178,B01L
06902705,C12Q
05837464,G01N
07332613,G01N
08617551,C12Q
06342349,G01N
06562563,C07K
09594073,G01N
04717656,B01L
06841348,C07H
10168525,G02B
06133246,C12N
08391961,G01J
09968599,C07D
09957565,C12Q
07928191,G01N
07947464,G01N
06652574,A61F
09249445,G01N
08093062,C12Q
07935659,G11C
09939436,G01N
08828736,C12M
05665762,C07D
04868126,G01N
08158346,C12Q
09851304,G01N
09645075,B82Y
09249458,C12Q
06723517,B82Y
08263336,G01N
10130947,G01N
04924097,B05B
08753829,C07K
08857279,G01N
07850915,C30B
10119161,C12Q
06086831,C40B
10088664,G02B
06071701,Y10S
09162287,C12N
05307933,B01L
09637802,C12P
09017544,C12Q
09377453,G01N
07993907,G01N
04059407,Y10S
08906655,C12P
07203619,Y10T
06266622,A61K
07951572,C12Q
08957002,C12Q
06187530,G01N
07041467,G01N
06444254,B01J
08262978,B29C
08562546,G01N
06652808,B01L
09760760,G16H
06861214,C07H
05156844,A61F
08928097,H01L
09592396,Y10T
07855054,C12Q
06338958,C12Q
06022853,C07K
08380445,G01R
07842475,C12Q
09611507,G01N
06312731,Y10T
07041453,C12Q
08741594,C12Y
10202633,C07K
07851144,G01N
08426333,B01J
08337900,B01J
10169530,G16B
08426151,Y10T
06221623,Y10T
07985716,G01N
07173102,A01N
10138527,G06T
06603118,H01J
08637303,G01N
07910361,B01L
05733739,G01N
05693788,A61Q
08426218,Y10T
09682396,B05C
07057165,C07K
07608224,F25D
05643681,C09D
07910304,C12Q
08858895,B01F
06682773,C09D
09963735,C12Q
06726881,G01N
05108926,G01N
07223550,C12Q
08288156,G01N
06838186,C08L
08738110,Y10T
08080408,G01N
08420026,B01L
10073093,B01L
09421151,C23C
07442502,B01L
06411834,G01N
08337876,A61L
05554729,C07K
06792663,Y10T
08492332,C12N
10227640,C12M
09176090,A61B
07335511,Y10T
05858687,G01N
05531185,G01N
06855293,B01L
05938617,G01J
08768629,G16C
09862697,C07D
07985547,C12Q
07939254,G01N
08658088,A01N
09989515,B29C
07906276,C12Q
07297501,Y10T
05786088,C01P
04820630,H01R
09631223,B25J
07794850,D21H
08685660,C12Q
08914239,C12Q
06630111,B01J
08178359,Y10S
09696308,C12Q
07261946,A61L
08840692,F03G
09115240,C08F
08903495,A61N
08687189,G01N
05480774,Y10S
06372895,C07H
07845403,Y02E
08883091,B01F
06090559,C07K
09279806,G01N
09575021,G01N
08969043,G01N
08691774,C12N
09353413,C12N
05470755,Y10T
06133436,C12Q
08969029,C12Q
10233131,B01J
06420543,A61K
06678564,Y10T
08372649,Y10T
05240600,C02F
06136274,G01N
05837377,A61L
05908754,C12Q
07744816,G01N
08835108,C12Q
09012212,G01N
10060872,G01N
07732154,C07K
08247240,G01N
05985581,C07K
09568839,C12P
05298401,G01N
09016221,B64D
09951085,Y10T
07101666,C12Q
05198493,C12N
09064965,G11C
09977028,G01N
08053185,B01L
08520976,Y10S
06911132,G02B
04875259,Y10T
08986943,G01N
08124339,C12Q
05529752,Y10S
06369195,A61K
09291172,F04F
09921221,C12N
07094743,C09G
04617130,C02F
08357680,A61K
09494592,G01N
09334297,C07D
05741647,Y10T
09610382,Y10T
06335198,C12R
10006861,B01L
05736257,B01J
05891478,B82Y
05902746,G01N
06171522,Y10S
05447844,C12Q
05830768,G01N
08293591,H01L
06194142,C12Q
06596545,Y10S
09574291,C09J
07157229,B82Y
06284478,C12Q
05914110,G01N
08007744,B01L
08763641,F15C
09347946,C08B
09427254,A61B
09795940,F01K
06238868,C40B
08105776,C12Q
09801574,C12Q
09180593,Y10T
06962716,B01J
05824482,A61K
09445749,A61B
09139627,C07K
06277628,B01J
06552155,C08G
05395938,C07D
08623905,G01N
09134307,C12Q
07951412,B23K
06909942,H02H
05866319,A61K
09057698,Y10T
05716637,Y10S
05190533,Y10S
10156580,Y10S
09664635,G06T
08669404,C10B
08269953,A61B
08071737,A61K
06569627,C12Q
06458231,Y10T
08187476,B01L
04997100,G01N
08906284,Y10T
05330742,A61K
08287744,B01L
09512394,C12M
10151765,G01N
09764316,C01G
06238910,B01L
04426453,Y10S
06608717,A61B
08585013,F16K
10220060,C12N
09222884,C01G
07770691,C09D
07195919,C12N
07468160,B01L
09455423,Y10T
09163283,C12Q
07465707,C12Q
07695627,Y10T
06645616,Y10T
07982312,G03F
06531519,B01D
05514501,C40B
08252182,B01J
09640375,G16C
09290580,B01J
05554529,C12Q
07315019,G01N
08232112,C12Q
09562201,Y02P
08580533,C12Q
06180238,B41M
07966091,G01N
07221449,G01J
06406857,C12Q
08310680,G01B
05624597,Y10T
08262958,A61K
04869815,C02F
07976217,G01J
09174210,B01L
07023547,Y10S
08206638,B01D
07235361,G01N
08014878,Y10T
08383360,G01N
08962814,G01N
07622250,C12Q
09751910,A61K
09220697,C07K
07608401,A61K
08932974,B01J
09365785,Y02P
09919052,A61K
06143576,G01N
04657849,G01N
08465912,G01N
09797872,G01N
05569634,Y02W
05962272,C12Q
08431388,C12Q
06531519,C08J
09632087,A61K
10233131,Y02A
09499896,B01L
05834214,C07K
05726064,G01N
05149631,C07C
07785442,B05B
06399389,Y10S
07666608,G01N
07749451,B01L
08377686,C12Q
09423396,G01N
09896633,C10L
07569209,G01N
08506797,B01F
07112414,A61K
08450071,G01N
05594136,C07D
07323696,G01N
07294812,B01J
09994915,A61K
07351591,G01N
09220685,C12N
05825488,G01N
06025143,G01N
08445198,C12Q
08889850,C12N
06544800,G01J
09279011,C07K
09739787,G01N
07047795,B01L
08632877,B01D
07255677,A61B
08975984,H03H
06870630,B82Y
09365753,C08K
08587881,Y10T
08399204,G01N
06468433,Y02W
10039882,A61J
05423858,Y10T
04181594,G01N
05460797,G01N
08057802,Y02A
08057629,B29C
09625493,G01N
09073295,B29D
06444294,B41M
09850546,C07K
05928859,C12P
04727029,G01N
06858423,G02F
08101364,C07K
06020310,A61K
07966898,G01L
07354710,C12Q
05465114,C12M
06677114,B65G
09038260,C08L
08173974,G01N
07336859,G01N
04929644,A01N
08021570,G01N
07932091,G01N
09433947,B04B
05856201,C12N
08652850,G01N
10161002,C12Q
07396589,A61K
08540996,C07K
05670314,Y10S
05665439,Y02W
06821728,C12Q
04223002,C07K
08960004,H03H
08541182,A61K
07435578,Y10T
06455074,A61K
07893396,G06K
10173195,B01J
07407811,Y10T
08007732,Y10S
06589665,A61L
05492763,A61L
07932809,G07C
05488856,G01N
06696271,G01N
09075039,A61B
08283640,G01N
09261507,G01N
06482364,Y10T
10156386,F25B
05980705,G01N
07267947,G01N
06610475,C12N
07894057,G01N
08614293,A61L
09737888,B01L
08465706,Y10T
09611516,D21C
08440448,C12N
08626257,C12Q
09315780,C12Q
09579204,B33Y
08823482,H01R
05624815,B01L
07618485,B65D
07399599,G01N
08263005,B01J
08859204,C12Q
08367370,B01L
07749448,B01L
09419372,Y10T
09110115,G06T
07720615,G01N
09597654,B01J
09820692,Y10T
08491561,A61M
05356776,Y10T
06927028,C12Q
06133036,Y10T
07384757,C12Q
08419998,C04B
08038880,C02F
06971391,B82Y
08697350,C12Q
07045296,Y10S
09903798,B01L
05968542,A61Q
05084041,B01L
06486231,C08L
08772698,H01L
07248716,G06T
09352294,C10G
10016517,G01N
09284203,C05F
06048699,H01L
06300074,C40B
08334025,B22C
09291626,H01J
07428848,G01N
08637232,G01N
09989489,C12Q
05430925,C02F
07280875,A61N
06573055,G01N
07515274,G01B
05869244,G01N
09097036,Y10T
07897347,G01N
09296838,G01N
09297530,F24S
05976811,C07K
09172024,H01L
06261774,C12Q
06887710,B01L
07119195,A61K
07818129,B01J
04558006,Y10S
09340001,B82Y
09732120,C07K
08399008,Y10T
08211283,Y10T
07476505,B01L
09968933,B01L
08906655,C12M
07052866,G01N
04439488,Y10T
05744516,Y10S
10233502,C12Q
09914921,C07K
09696294,G01N
07682838,B82Y
05124041,C07K
09676787,C09B
09702812,G01N
07196163,G01N
07594314,B81B
09555451,G01N
05846720,C07K
08525104,H01J
04992377,C12Q
06120768,G01N
06010616,Y10S
08394495,C09B
08278060,G01N
08445285,Y10T
09499853,C12Y
09925284,A61K
09692230,G02B
06381015,G01N
07947486,C07H
09353237,C08J
06326154,C07K
09797837,Y10T
06763705,G01N
05075109,Y10T
09549703,C12Q
08470544,G01N
08609178,B82Y
05679323,Y10S
07314708,G11C
08337487,Y10T
08163183,Y10T
07888659,A61B
10087489,G01N
09891219,A61K
05380437,B01L
06232071,G01N
04814270,A61K
09273303,C12Q
05139743,G01N
07514380,Y10T
09139867,C12Q
09314515,C07K
06613539,B01J
08024851,A61F
08541636,C11C
10236078,C12Q
05316955,G01N
06908737,B01J
07785863,B01J
06140493,B01J
05877029,Y10S
06180396,C12P
05879885,G01N
06485962,Y10S
06723516,Y10S
06472217,B01F
06870237,G02B
09599545,G01N
06794017,E04C
05663306,G01N
07677449,G07C
08338165,G01N
06210715,A61K
09241941,G01N
09107918,G01N
04401755,C12Q
07256012,C07K
06242472,B06B
06750346,G01N
07977087,C12Q
05371004,Y10S
09482680,G01N
08012765,B01F
07722858,A61M
05726118,B01J
06599481,B01L
06610482,G03F
05288647,C07K
07932298,Y02P
07229771,Y10S
07332321,D01D
05820826,B01L
06824738,Y10T
06490533,B82Y
09034414,B23K
08507630,B01J
06083586,B31B
04370234,B01J
04067775,G01N
08148278,D01F
08609334,C12Q
08211381,G01N
07371380,C07K
07670769,G01N
08828335,B01L
08455613,C09B
09958393,G01N
06481648,G01N
09354245,B01L
05666965,A61B
09488613,B01L
06294330,Y02A
08202697,A61M
07465400,B01J
09476090,C12Q
07939170,H01F
07071309,A61K
07625961,B29C
08120002,G01J
07126693,G01B
08097219,B01J
08859204,Y10T
06630309,G01N
07351590,Y10T
09568483,G01N
09518186,G01N
06967074,G01N
06623972,G01N
06037186,Y10T
07677449,G06Q
06133190,C07C
07491924,G01J
05585069,C40B
05716583,G01N
08686363,G01J
09557297,Y10T
07399628,Y10T
08827548,B82Y
06524718,Y10T
08221719,C07D
09036888,G09G
06830890,C07B
06274323,G01N
08460744,G01N
09222139,C12Q
09358092,A61D
05968740,B01J
07342479,C01P
06037133,G01N
09580762,C12Q
09957478,C12M
06559474,C40B
04796381,Y10T
09359396,B82Y
06713023,B01J
06880564,F04B
06833542,B07C
07041790,G01N
04603044,Y10S
07713849,B82Y
09498643,Y10S
05817159,A24D
06573040,B01J
08241765,G07F
10018633,G01N
09193924,Y02P
08426159,C12M
05514785,C12Q
08184298,G01N
08273403,C08F
06506701,C07C
06068818,B01J
07678163,B01J
09132003,A61F
05874219,B01L
04387160,G01N
04661408,G01N
08715447,F04B
04061566,Y02C
07504103,G01N
08129176,G01N
10168323,G01N
05012025,F02B
04252025,A61B
05405516,B01D
06428954,C40B
08858883,C08L
05223425,C12Q
08122901,Y10T
06054032,G01N
07807447,C12Q
07220816,A61L
09273570,B03C
08114599,C12Q
07097974,B01J
09611511,C12Q
09658060,H01L
05759779,B01J
06783993,B04B
08222045,Y10T
09067998,C12Q
06485919,C07K
09271495,Y10T
09592505,Y10T
05718509,B01L
07901634,G01N
05607924,C07D
04767699,Y10S
08874273,Y10T
09616394,C09D
07858034,G11C
05480711,Y10T
07749773,Y10S
06755949,G01N
06001999,G01N
07879541,Y10T
06146881,G01N
09683921,C02F
10100949,C12M
05341555,B29C
06403313,C12Q
09949854,A61F
10220386,Y10T
08668886,Y10T
06738141,G01N
08802386,G01N
08243266,G01N
09759732,G01N
10190082,B29K
08636937,G03F
05766476,C02F
08372412,C07K
05354458,B01F
05814450,C12N
09404836,G01N
09162259,B01L
09738726,C07K
09228079,B32B
05458785,G01N
08318449,G01N
09035282,Y10T
06797467,G01N
06059561,G01N
07995207,A61B
05840111,Y10T
07097998,A61K
05466724,A61K
04839288,A61K
04764415,Y10T
09095613,A61K
06251478,B01J
08530941,H01L
05381695,B23D
07727749,C12P
08178176,A47K
04219508,Y10S
08329651,C12Q
06132822,Y10T
08608981,C10B
07138281,G01N
09329131,C12N
05183744,C12N
07722751,G01N
09512035,C03C
08389958,A61N
07939582,Y02W
05733613,B29K
05534147,C02F
07947378,C08L
04890997,G01N
08871346,D21B
06180239,G03F
09658225,Y10T
06416713,G01N
04207307,A61K
08546146,C10G
06783933,C12Q
08255034,C12Q
09113921,B33Y
09676168,B64D
07217935,B01J
07148492,G01N
06846804,G01N
05026933,B01J
08017346,G01N
05705237,C04B
09493838,C12Q
07433727,A61B
09163283,B01J
06730268,G01N
06916660,G01N
07267989,G01N
06936311,G01N
05403572,C07D
09220783,Y02A
09861951,C10G
08440183,C07K
07988848,B01J
09174181,B01F
07928215,C07K
08603308,G01N
10168343,B01L
08790684,A61B
05374535,G01N
07939266,A61K
09242226,B01J
08605279,G01N
06428951,C07K
06632446,A61K
06309867,C12Y
04225647,B41M
05702951,G01N
09360488,Y02A
06936474,Y10T
05102652,C08G
08236367,C08J
06759190,C12Q
09448243,G01N
04849210,Y10S
08247175,C12Q
08840536,A61N
09669376,B82Y
10094828,G01N
09758547,C08L
05888744,Y10S
07354742,C12Q
08481523,C09D
06664073,Y10S
07449305,C12Q
06982149,C40B
08153085,Y10T
10163535,A61L
09029473,Y10T
08609122,A61L
08598121,A61K
08029998,C12Q
09315688,C09D
06379897,B82Y
08790546,C10L
09694359,B01L
10078091,G01N
08735601,G01N
06391622,C12Q
05173404,Y10S
04761971,Y10S
07659055,C07K
07205121,G01N
07163712,B82Y
06153292,C12N
09354159,H04N
09958581,G02B
06156576,C12M
05202451,C07C
05618692,C12Q
06846627,C12Q
04432907,G01N
08420366,C12Q
08299315,Y02P
07313854,Y10T
04294866,G01N
07279129,A61L
06726880,C07B
06468808,G01N
08018010,H03B
08724105,G01N
08133720,G01N
05849895,C07K
04284444,C08K
08289522,G01B
08920340,G01N
05384042,G01N
07411068,G01N
08637268,C12Q
08759790,G01J
09284663,E04B
09958363,G01N
08853650,Y10T
07317415,C12Q
04698317,G01N
06030846,G01N
08423298,C12Q
05763166,C12Q
06652808,G11B
07264804,C12N
06695765,A61D
08673112,C02F
09052255,Y02A
08428749,A61N
08114270,A61B
06030917,C40B
08481327,Y10T
06699719,C12Q
05616299,G01N
07052859,G01N
07905134,G01N
09381517,C12Q
08747866,A61K
09121062,C07H
06143576,B29L
04425428,C07K
09709503,G01N
08734930,A61K
09617320,C12Q
06762032,A61K
08084219,Y10T
06974873,C07C
09970955,G01P
06207287,Y10T
09117273,G02B
06531129,C07K
09662054,G02C
07445835,Y10T
08557374,D04B
09487774,C12Q
08012382,B01J
04198389,G01N
06043437,C23C
08580501,C12Q
08585868,Y02E
10072309,C12Q
05622548,C09D
08288087,G01N
07551279,G01N
09595680,H01L
04352884,B01J
06130056,G01N
09801578,A61B
07335771,C09B
09404881,B33Y
08691588,G01N
09314711,C10G
09645075,G02B
09675725,F24F
06043041,C12Q
04942123,G01N
08029917,A61B
08802445,B01L
05721136,B01L
07964139,B01L
08361475,C07K
06162610,C12Q
05019268,C02F
09353413,C12Q
08440441,C12N
07956224,C07C
06485690,B01J
07744994,C09D
04243719,B32B
06238624,C07H
06887377,C12Q
08303896,G01N
06962636,C08G
07344034,B01D
06169169,C12Q
10159419,A61N
07556863,C07K
07666355,Y10T
08914098,A61M
07083754,B01L
08748161,C11B
08193350,C09K
09504452,A61B
07636157,G01N
08236237,A62D
06863971,Y10T
09959621,C12N
06617027,B82Y
10181008,G16H
09803193,G01N
06905823,C12Q
09495517,G16H
09370345,Y10T
09994865,A61N
05869623,C07C
09291598,A61B
06117641,C12Q
04886743,G01N
05922558,Y10S
06864358,A01K
10168333,G01N
05207389,A01N
05604102,C12N
08283134,G01N
08748331,C02F
07645615,B01F
09834617,C09D
07906665,C04B
05736410,C40B
08898069,Y02A
05880071,F04B
08557522,C07H
09056519,C09D
08962246,C12N
05656469,B01J
09139664,C08J
09249110,G01N
05637469,B01F
06773888,C40B
08647870,A61K
04981610,Y10T
05981172,C12N
08426153,C07K
05872224,C07C
08268391,Y10T
08921543,Y10T
05824520,C40B
09303089,A61K
08729032,B01J
08506993,A61K
09297728,A61B
10106884,Y10T
08771945,A61K
06872195,C08L
08618507,G02B
07708945,C12Q
09689040,C12Q
06955788,G01N
06364516,G01N
06025129,B01L
07674626,Y10T
09295928,B01J
08382676,A61B
05717067,C12Q
07465734,C12Q
07981464,H01C
08314045,B01J
07563497,Y10T
09461416,H01R
09638828,G01V
06713269,G01N
06699437,G01N
04529693,Y10S
06248063,G01N
08287651,Y02P
09353323,C10K
08410050,A61K
07384606,G01N
06872450,C09K
08961624,C10L
08383332,G01N
09057731,G01N
09372181,G01N
05108896,G01N
07948041,G01N
07837785,C08K
06362011,C07K
07041445,C12Q
06329139,G11C
08198019,G01N
06387707,B01L
09624527,G01N
08006638,B05D
06395169,H01J
09671406,G01N
07955288,A61B
07521245,B01J
06825322,A61K
09637548,C07K
09868947,C12P
06653080,B82Y
09069130,C09K
10119116,C12M
05296197,G01N
05789588,G01N
08528589,G01N
09955687,B63B
09937154,C12Q
08535536,B01D
08492093,C22B
05597910,G01N
06667099,B01J
07579004,G01N
08686375,H01J
05328743,B32B
08409417,B01F
07265298,Y10T
08574437,C07K
06750661,B01J
08700335,C12Q
08097642,A61K
09753032,B01L
06607886,C12Q
05770390,Y10S
07604938,B01L
08163150,B01L
09120096,G01N
07248906,A61B
08187871,G01N
06541678,Y10T
09045798,C07H
09841427,G01N
08945601,A61L
07186814,G01N
07521023,C40B
05620771,A41D
07628823,Y10T
04257771,Y10T
07838523,C07D
10017538,G01N
06087184,Y10S
04141687,Y10S
07163822,C12Q
08120434,G01N
09044724,G01N
07927869,A61B
08568374,A61F
08986626,G01Q
09551031,G01N
08968756,B05D
09683995,C12N
08020220,F41H
09963741,C07K
06652574,Y10T
08071126,Y10T
09366667,C07K
08399202,G01N
08234076,G01N
08609437,C12Q
06416652,G01N
07632685,C12Q
10132794,B01L
09958416,G01N
06890483,C40B
06331275,C12Q
07100423,G01N
08895120,Y10T
09879217,B01L
05789157,C07H
07235055,G01N
08747534,D21H
05093234,G01N
05348788,A61F
09809842,C12Q
06916541,C03C
05712092,C07K
09067206,B01L
09846126,G02B
05206087,Y10S
08748089,C12N
09254487,B81B
09375466,C07K
10239058,G01N
07087245,B01J
08715930,C12Q
06958242,Y10T
09753025,G06K
06858394,Y10S
08090562,G16H
08992510,A61F
07972616,B82Y
09660554,H02N
08887754,F16K
06379813,C09D
09823217,G01N
08124741,A61K
08853667,H01L
09659037,G06F
04820344,G01N
07854881,B29C
07301015,C12Q
09879310,G01N
09555388,C12N
10060860,G01N
06418382,Y10S
06440217,B01L
08975013,C12Q
06864102,B01L
10228307,C12Q
07713744,Y10T
05098828,C07D
05981746,C07F
06238799,C08G
05663046,C07K
08216855,C07K
09410892,G02B
04451652,C07F
06156576,G01N
06646243,B01J
04724202,C12Q
05827669,G01N
06245507,G01N
08911989,F16K
08357494,G01N
08052344,G03G
08653927,H05K
09575070,C07K
08951526,C07K
06936472,C40B
09220793,C12Q
10048257,G01N
09420969,A61B
09395355,G16B
09708583,C07K
09322835,Y10T
06447729,B03C
07309410,B03C
07633397,F41H
07611673,G01L
09783590,G01N
09792411,A61B
09889423,C12N
06057015,B65F
06167297,Y10S
08886287,G01R
09027356,Y10T
07534915,A61K
06322797,A61L
10206902,G01N
06403309,C12Q
05777060,C08J
05718922,Y10T
08173389,G01N
05876931,C07K
06514602,A61L
04559299,G01N
07387892,G01N
08445637,C07K
09938378,C09D
05153298,C08G
09267119,C12N
08441638,G01N
08889414,Y10S
09808472,A61K
05403750,C08L
05240735,G01N
09044724,B01J
07601831,C12Q
06540961,C07H
07174199,C12Q
05234586,B01D
05665762,B01L
08343725,C12N
09458417,G06Q
09952208,C12Q
06881581,Y10T
09993788,F16K
09155298,C09D
08981068,G16B
05314804,G01N
10000794,C12Q
09096690,C08B
04021308,G01N
09447374,A01N
07157225,Y10S
08830057,G01N
05651976,Y10T
10093994,C12Q
05820881,Y10S
09611502,G01N
08808687,Y10T
09180606,Y10T
06221674,Y10S
08834881,A61K
09850520,B01J
06071709,G01N
08389299,G01N
07531163,C12Q
08920639,Y02E
09575053,C12Y
07045297,G01N
06365356,G01N
06818403,B82Y
07803529,C12Q
06752868,G02B
09409140,Y02T
09938378,C08B
09682250,A61N
05891629,C12Q
09518921,B82Y
04870867,B06B
05718905,A61K
06555225,A61L
06190684,A61F
09012142,C12Q
09295453,Y10T
09237989,A61K
07187816,G01B
05851452,Y10S
05814521,G01N
05670637,F02B
08486336,B01L
09962714,B03C
10005814,G01N
05106751,C12M
09404861,G01N
06730228,B01D
09279749,G01N
09657358,A01K
06623649,C02F
07756365,G02B
09371382,Y10S
07902344,C07K
05792607,C07H
08673267,C07K
05770151,B01J
04849403,C12Q
08246960,G01N
07608319,Y10T
09845440,H01B
06146847,C12N
09446154,C12Q
05777148,C07F
05882601,G01N
07670556,B82Y
08937219,C12N
09657232,C10L
09255268,C12N
07482131,C12Q
07269518,B82Y
04620930,C02F
08440985,G01N
10191053,G01N
07718442,Y10T
08895321,G01N
08441638,C08J
08635920,G01N
07635585,B01L
09457066,A61K
08324597,B01L
06200758,C12N
05674615,D06M
06127133,Y10S
06539607,A61F
09658220,C12Y
07485435,G01N
05270167,Y10S
06090569,A01K
04914022,G01N
05601128,Y10T
06884773,G01N
09156004,B82Y
09101902,B01J
08185317,G06T
10189001,B01J
06875402,B01L
08080152,B82Y
10188760,C12N
10048280,C12N
07771943,H01J
09651519,C12Q
06908479,Y10S
05759837,G01N
08394488,C08L
05006287,B01D
07335762,B82Y
05420246,C07K
05952462,C12N
